pack,source_file,chunk_id,domain,topic,chunk_type,risk_level,free_tier_access,standard_tier_access,premium_tier_access,recommended_free_response,restriction_reason,content_preview
Eating Disorder Recovery,santum_ai_cbt_eating_disorder_recovery_vector_index_v1_EMBED_READY.json,cbt_ed_recovery_m14_cbt_exercise_007,cbt_eating_disorder_recovery,body_checking,cbt_exercise,medium,deny,allow,allow,upgrade_prompt,explicit_cbt_exercise,"This means that you need to continue to expose yourself to these foods and situations, otherwise that anxiety will resurface. Identifying and challenging unhelpful beliefs Negative"
Eating Disorder Recovery,santum_ai_cbt_eating_disorder_recovery_vector_index_v1_EMBED_READY.json,cbt_ed_recovery_m14_cbt_exercise_012,cbt_eating_disorder_recovery,professional_support,cbt_exercise,medium,deny,allow,allow,upgrade_prompt,explicit_cbt_exercise,"What specific actions can I take? • I worked really hard to eat more regularly and • Review summary of skills when I did, I felt better • Review modules • If I spend too much time "
Eating Disorder Recovery,santum_ai_cbt_eating_disorder_recovery_vector_index_v1_EMBED_READY.json,cbt_ed_recovery_m15_cbt_exercise_002,cbt_eating_disorder_recovery,driven_exercise,cbt_exercise,medium,deny,allow,allow,upgrade_prompt,explicit_cbt_exercise,"Approximately 9% of the Australian population suffer from an Individuals also often experience a distorted view of their eating disorder according to the NEDC. Eating body, believi"
Eating Disorder Recovery,santum_ai_cbt_eating_disorder_recovery_vector_index_v1_EMBED_READY.json,cbt_ed_recovery_m15_cbt_exercise_016,cbt_eating_disorder_recovery,meal_support,cbt_exercise,medium,deny,allow,allow,upgrade_prompt,explicit_cbt_exercise,"FBT places parents at the large) amount of food, in order to reverse the state of centre of the young person’s recovery by charging starvation. them with the task of “renourishing "
Eating Disorder Recovery,santum_ai_cbt_eating_disorder_recovery_vector_index_v1_EMBED_READY.json,cbt_ed_recovery_m15_cbt_exercise_017,cbt_eating_disorder_recovery,driven_exercise,cbt_exercise,medium,deny,allow,allow,upgrade_prompt,explicit_cbt_exercise,Sibling relationships have often Evidence has accumulated for 30 years that the most been disrupted by the illness and require some repair. effective treatment for adolescents is F
Eating Disorder Recovery,santum_ai_cbt_eating_disorder_recovery_vector_index_v1_EMBED_READY.json,cbt_ed_recovery_m15_cbt_exercise_021,cbt_eating_disorder_recovery,driven_exercise,cbt_exercise,medium,deny,allow,allow,upgrade_prompt,explicit_cbt_exercise,"Due to the physical impact of young people often reflect in retrospect that they starvation on the brain, the young person is not able feel grateful their parents were able to figh"
Eating Disorder Recovery,santum_ai_cbt_eating_disorder_recovery_vector_index_v1_EMBED_READY.json,cbt_ed_recovery_m15_cbt_exercise_023,cbt_eating_disorder_recovery,recovery_resources,cbt_exercise,medium,deny,allow,allow,upgrade_prompt,explicit_cbt_exercise,"Many of the symptoms once thought to be primary symptoms of Changes in Thinking eating disorders are actually symptoms of starvation.  Impaired concentration, judgement and decis"
Eating Disorder Recovery,santum_ai_cbt_eating_disorder_recovery_vector_index_v1_EMBED_READY.json,cbt_ed_recovery_m15_cbt_exercise_025,cbt_eating_disorder_recovery,reducing_scale_focus,cbt_exercise,medium,deny,allow,allow,upgrade_prompt,explicit_cbt_exercise,"Symptoms of starvation syndrome are observed in any individual who has prolonged restricted access to Physical Changes food, no matter what the reason (e.g., prisoners of  Heart "
Eating Disorder Recovery,santum_ai_cbt_eating_disorder_recovery_vector_index_v1_EMBED_READY.json,cbt_ed_recovery_m15_cbt_exercise_028,cbt_eating_disorder_recovery,professional_support,cbt_exercise,medium,deny,allow,allow,upgrade_prompt,explicit_cbt_exercise,These processes are essential for a person to eating disorder recovery focuses on physical re- engage in psychological treatment for their eating nourishment as well as psychologic
Eating Disorder Recovery,santum_ai_cbt_eating_disorder_recovery_vector_index_v1_EMBED_READY.json,cbt_ed_recovery_m15_cbt_exercise_033,cbt_eating_disorder_recovery,driven_exercise,cbt_exercise,medium,deny,allow,allow,upgrade_prompt,explicit_cbt_exercise,"No amount of psychological treatment will remove your food obsessions unless weight is Consider a person who typically eats a balanced diet regained to a healthy, normal range for "
Eating Disorder Recovery,santum_ai_cbt_eating_disorder_recovery_vector_index_v1_EMBED_READY.json,cbt_ed_recovery_m15_cbt_exercise_034,cbt_eating_disorder_recovery,reducing_scale_focus,cbt_exercise,medium,deny,allow,allow,upgrade_prompt,explicit_cbt_exercise,"Conversely, a person’s of the idea that ‘it is what it is’. The most important weight may temporarily fluctuate down if goal is body acceptance. You cannot change your they become "
Eating Disorder Recovery,santum_ai_cbt_eating_disorder_recovery_vector_index_v1_EMBED_READY.json,cbt_ed_recovery_worksheet_002,cbt_eating_disorder_recovery,urge_support_plan,worksheet_instruction,medium,deny,allow,allow,upgrade_prompt,explicit_worksheet_instruction,"An urge support plan helps the user respond when eating disorder urges become strong. Record the trigger, the urge, the emotion underneath it, and one safe recovery-supporting acti"
Eating Disorder Recovery,santum_ai_cbt_eating_disorder_recovery_vector_index_v1_EMBED_READY.json,cbt_ed_recovery_worksheet_003,cbt_eating_disorder_recovery,body_checking_reduction,worksheet_instruction,medium,deny,allow,allow,upgrade_prompt,explicit_worksheet_instruction,"A body checking reduction worksheet tracks checking behaviours such as repeated mirror use, comparing, measuring, or scanning perceived flaws. Record the trigger, checking behaviou"
Eating Disorder Recovery,santum_ai_cbt_eating_disorder_recovery_vector_index_v1_EMBED_READY.json,cbt_ed_recovery_worksheet_004,cbt_eating_disorder_recovery,values_beyond_body,worksheet_instruction,medium,deny,allow,allow,upgrade_prompt,explicit_worksheet_instruction,"A values-beyond-body worksheet helps widen self-worth beyond shape, weight, or food control. List values, relationships, strengths, responsibilities, interests, and qualities that "
Eating Disorder Recovery,santum_ai_cbt_eating_disorder_recovery_vector_index_v1_EMBED_READY.json,cbt_ed_recovery_worksheet_005,cbt_eating_disorder_recovery,relapse_prevention,worksheet_instruction,medium,deny,allow,allow,upgrade_prompt,explicit_worksheet_instruction,"A recovery relapse-prevention worksheet identifies early warning signs, such as increased secrecy, checking, avoidance, rigid rules, urges, or withdrawal from support. List safe re"
Generalised Anxiety / What Me Worry,santum_ai_cbt_gad_vector_index_v1_EMBED_READY.json,cbt_gad_m01_cbt_exercise_006,cbt_gad,worry_uncontrollability_beliefs,cbt_exercise,low,deny,allow,allow,upgrade_prompt,explicit_cbt_exercise,"Understanding Generalised Anxiety While worrying and feeling nervous is something that all human beings experience, as with many things in life, too much of something may not be go"
Generalised Anxiety / What Me Worry,santum_ai_cbt_gad_vector_index_v1_EMBED_READY.json,cbt_gad_m01_cbt_exercise_017,cbt_gad,generalised_anxiety,cbt_exercise,low,deny,allow,allow,upgrade_prompt,explicit_cbt_exercise,"Working with Worry and Rumination: A Metacognitive Group Treatment Programme for Repetitive Negative Thinking. Perth, Western Australia: Centre for Clinical Interventions. BACKGROU"
Generalised Anxiety / What Me Worry,santum_ai_cbt_gad_vector_index_v1_EMBED_READY.json,cbt_gad_m02_cbt_exercise_026,cbt_gad,unproductive_worry,cbt_exercise,low,deny,allow,allow,upgrade_prompt,explicit_cbt_exercise,About The Modules CONTRIBUTORS Dr Lisa Saulsman (MPsych1; PhD2) Dr Helen Correia (MApp Psych1; PhD2) Centre for Clinical Interventions Centre for Clinical Interventions Paula Natha
Generalised Anxiety / What Me Worry,santum_ai_cbt_gad_vector_index_v1_EMBED_READY.json,cbt_gad_m03_cbt_exercise_003,cbt_gad,worry_uncontrollability_beliefs,cbt_exercise,low,deny,allow,allow,upgrade_prompt,explicit_cbt_exercise,"Chances are, you can move on quickly from this module to the next. How much do you believe that your worrying is uncontrollable? (Circle the percentage that best describes the stre"
Generalised Anxiety / What Me Worry,santum_ai_cbt_gad_vector_index_v1_EMBED_READY.json,cbt_gad_m03_cbt_exercise_010,cbt_gad,worry_uncontrollability_beliefs,cbt_exercise,low,deny,allow,allow,upgrade_prompt,explicit_cbt_exercise,"Most importantly postponing allows us to experiment with our worrying to see if it really is uncontrollable. After all, if we can interrupt and postpone our worries until later, th"
Generalised Anxiety / What Me Worry,santum_ai_cbt_gad_vector_index_v1_EMBED_READY.json,cbt_gad_m03_cbt_exercise_014,cbt_gad,worry_control,cbt_exercise,low,deny,allow,allow,upgrade_prompt,explicit_cbt_exercise,"etc – you will find out more about this in Module 8) - If the issue is not something you can take action with or think about differently, either think about it on paper, or use you"
Generalised Anxiety / What Me Worry,santum_ai_cbt_gad_vector_index_v1_EMBED_READY.json,cbt_gad_m03_cbt_exercise_015,cbt_gad,metacognitive_beliefs,cbt_exercise,low,deny,allow,allow,upgrade_prompt,explicit_cbt_exercise,The following are the most common ways that postponement is not done properly. Watch out for these so that they don’t contaminate your experiment. Make sure the things you say to y
Generalised Anxiety / What Me Worry,santum_ai_cbt_gad_vector_index_v1_EMBED_READY.json,cbt_gad_m03_cbt_exercise_018,cbt_gad,worry_control,cbt_exercise,low,deny,allow,allow,upgrade_prompt,explicit_cbt_exercise,"After that, rate how confident you are of your ability to postpone your worrying (between 0 and 10). Now just give the experiment a go and see what happens. For each of the next 7 "
Generalised Anxiety / What Me Worry,santum_ai_cbt_gad_vector_index_v1_EMBED_READY.json,cbt_gad_m03_cbt_exercise_019,cbt_gad,worry_uncontrollability_beliefs,cbt_exercise,low,deny,allow,allow,upgrade_prompt,explicit_cbt_exercise,"Also, people often find that when they come to their thinking time they don’t feel the need to worry, because most of their worries no longer seem that important. This begs the que"
Generalised Anxiety / What Me Worry,santum_ai_cbt_gad_vector_index_v1_EMBED_READY.json,cbt_gad_m03_cbt_exercise_020,cbt_gad,worry_uncontrollability_beliefs,cbt_exercise,low,deny,allow,allow,upgrade_prompt,explicit_cbt_exercise,"But unless another experiment gets in the way of you postponing your worrying, treat this technique as your new way of dealing with worrying generally, and use it for as long as wo"
Generalised Anxiety / What Me Worry,santum_ai_cbt_gad_vector_index_v1_EMBED_READY.json,cbt_gad_m03_cbt_exercise_023,cbt_gad,worry_uncontrollability_beliefs,cbt_exercise,low,deny,allow,allow,upgrade_prompt,explicit_cbt_exercise, Challenge them – look at the evidence for and against the beliefs  Experiment with them – set up a postpone worrying experiment to see if worrying really is uncontrollable • In 
Generalised Anxiety / What Me Worry,santum_ai_cbt_gad_vector_index_v1_EMBED_READY.json,cbt_gad_m04_cbt_exercise_002,cbt_gad,attention_training,cbt_exercise,low,deny,allow,allow,upgrade_prompt,explicit_cbt_exercise,"Worriers will often say that because of this, they miss out on what is happening in life here and now. If once you started worrying, you could be aware this was happening and bring"
Generalised Anxiety / What Me Worry,santum_ai_cbt_gad_vector_index_v1_EMBED_READY.json,cbt_gad_m04_cbt_exercise_003,cbt_gad,attention_training,cbt_exercise,low,deny,allow,allow,upgrade_prompt,explicit_cbt_exercise,"Exercising Your Attention Unfortunately, our worrisome thoughts are often about things that are important to us, so they sometimes grab our attention and can be hard to let go of. "
Generalised Anxiety / What Me Worry,santum_ai_cbt_gad_vector_index_v1_EMBED_READY.json,cbt_gad_m04_cbt_exercise_006,cbt_gad,attention_training,cbt_exercise,low,deny,allow,allow,upgrade_prompt,explicit_cbt_exercise,"Pick one of these tasks for your first attention workout, and record the task and when and where you will do it on the My Attention Workout Worksheet. Now, start the task without i"
Generalised Anxiety / What Me Worry,santum_ai_cbt_gad_vector_index_v1_EMBED_READY.json,cbt_gad_m04_cbt_exercise_007,cbt_gad,attention_training,cbt_exercise,low,deny,allow,allow,upgrade_prompt,explicit_cbt_exercise,Are there areas of your body with more or less contact with the task? • Sight: What do you notice about the task? How does the task appear? What about the light… the shadows… the c
Generalised Anxiety / What Me Worry,santum_ai_cbt_gad_vector_index_v1_EMBED_READY.json,cbt_gad_m04_cbt_exercise_011,cbt_gad,attention_shifting,cbt_exercise,low,deny,allow,allow,upgrade_prompt,explicit_cbt_exercise,"You can practice being mindful of your breathing, noticing any time your mind wanders away from the breath, catching its wandering, and redirecting it back to the breath as your an"
Generalised Anxiety / What Me Worry,santum_ai_cbt_gad_vector_index_v1_EMBED_READY.json,cbt_gad_m04_cbt_exercise_013,cbt_gad,attention_training,cbt_exercise,low,deny,allow,allow,upgrade_prompt,explicit_cbt_exercise,"If there are any strong feelings around, maybe saying to yourself “whatever it is, it is OK, just let me feel it.” Allowing yourself to breathe with these feelings, and if your min"
Generalised Anxiety / What Me Worry,santum_ai_cbt_gad_vector_index_v1_EMBED_READY.json,cbt_gad_m04_cbt_exercise_016,cbt_gad,attention_training,cbt_exercise,low,deny,allow,allow,upgrade_prompt,explicit_cbt_exercise,"Over time doing these exercises will: • increase your awareness of where your attention is at any moment, so you can recognise when it is getting locked on negative thinking; • hel"
Generalised Anxiety / What Me Worry,santum_ai_cbt_gad_vector_index_v1_EMBED_READY.json,cbt_gad_m04_cbt_exercise_017,cbt_gad,attention_training,cbt_exercise,low,deny,allow,allow,upgrade_prompt,explicit_cbt_exercise,"When you try to maintain your attention on the present moment you will notice that your mind will wander. You might start to think about the future, the past, or something else tha"
Generalised Anxiety / What Me Worry,santum_ai_cbt_gad_vector_index_v1_EMBED_READY.json,cbt_gad_m05_cbt_exercise_005,cbt_gad,worry_danger_beliefs,cbt_exercise,low,deny,allow,allow,upgrade_prompt,explicit_cbt_exercise,"Remember, you are a detective examining the evidence for and against your belief. An example is given below of how to use these questions to challenge your belief, and on you will "
